img_path,person_id,bmi
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3kd3g0/3kd3g0_AGHKcDZ_175_71_false_73_0.62.jpg,3kd3g0,24.4
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3kd3g0/3kd3g0_AGHKcDZ_240_71_false_73_0.62.jpg,3kd3g0,33.47
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xr5kr/2xr5kr_zxBubJg_202_72_false_1_0.75.jpg,2xr5kr,27.39
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xr5kr/2xr5kr_fxBubJg_202_72_false_1_0.75.jpg,2xr5kr,27.39
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2k09ul/2k09ul_lvNCbDX_222_65_true_146_2.0.jpg,2k09ul,36.94
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2k09ul/2k09ul_lvNCbDX_181_65_true_146_2.0.jpg,2k09ul,30.12
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xq95t/2xq95t_zclh6BE_168_64_true_1_0.56.jpg,2xq95t,28.83
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xq95t/2xq95t_Pclh6BE_168_64_true_1_0.56.jpg,2xq95t,28.83
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/258des/258des_37DF9Bl_158_69_false_40_1.29.jpg,258des,23.33
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/258des/258des_37DF9Bl_172_69_false_40_1.29.jpg,258des,25.4
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/31xdir/31xdir_VgS4Ri2_207_64_true_392_1.13.jpg,31xdir,35.53
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/31xdir/31xdir_FC2BU8g_294_64_true_392_1.13.jpg,31xdir,50.46
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xowla/2xowla_dmxEew7_262_66_true_342_1.0.jpg,2xowla,42.28
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xowla/2xowla_dmxEew7_205_66_true_342_1.0.jpg,2xowla,33.08
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2fubwf/2fubwf_c4AFf45_165_67_false_44_0.75.jpg,2fubwf,25.84
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2fubwf/2fubwf_aytwI6K_205_67_false_44_0.75.jpg,2fubwf,32.1
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1vbenl/1vbenl_pD8dyBI_207_64_true_574_1.13.jpg,1vbenl,35.53
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1vbenl/1vbenl_pD8dyBI_140_64_true_574_1.13.jpg,1vbenl,24.03
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1fxx6r/1fxx6r_7UxEhel_260_73_false_44_1.33.jpg,1fxx6r,34.3
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1fxx6r/1fxx6r_7UxEhel_285_73_false_44_1.33.jpg,1fxx6r,37.6
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/126bev/126bev_8AKYe_198_70_false_537_6.92.jpg,126bev,28.41
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/126bev/126bev_8AKYe_312_70_false_537_6.92.jpg,126bev,44.76
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2faatt/2faatt_WYy0VHv_237_71_false_32_0.56.jpg,2faatt,33.05
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2faatt/2faatt_q5QjV9G_192_71_false_32_0.56.jpg,2faatt,26.78
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3bha18/3bha18_gudvPnC_187_72_false_71_1.69.jpg,3bha18,25.36
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3bha18/3bha18_gudvPnC_232_72_false_71_1.69.jpg,3bha18,31.46
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1bx9zj/1bx9zj_vZqfGyQ_250_72_false_60_1.07.jpg,1bx9zj,33.9
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1bx9zj/1bx9zj_vZqfGyQ_205_72_false_60_1.07.jpg,1bx9zj,27.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2798xv/2798xv_H79HiMr_235_65_true_98_0.89.jpg,2798xv,39.1
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2798xv/2798xv_H79HiMr_180_65_true_98_0.89.jpg,2798xv,29.95
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/19dpf2/19dpf2_xxJDsBj_185_69_false_9_0.75.jpg,19dpf2,27.32
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/19dpf2/19dpf2_ZxJDsBj_185_69_false_9_0.75.jpg,19dpf2,27.32
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4n1uyp/4n1uyp_E6HTD8L_300_74_false_214_0.5.jpg,4n1uyp,38.51
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4n1uyp/4n1uyp_ULtoaxc_228_74_false_214_0.5.jpg,4n1uyp,29.27
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2yqbsm/2yqbsm_dGSSQRS_180_71_false_20_0.78.jpg,2yqbsm,25.1
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2yqbsm/2yqbsm_xEBoBeZ_190_71_false_20_0.78.jpg,2yqbsm,26.5
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2kn1ns/2kn1ns_726VGJz_219_72_false_84_0.7.jpg,2kn1ns,29.7
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2kn1ns/2kn1ns_MAnNxOB_285_72_false_84_0.7.jpg,2kn1ns,38.65
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2o2avu/2o2avu_MhVPMKU_265_75_false_93_1.0.jpg,2o2avu,33.12
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2o2avu/2o2avu_MhVPMKU_222_75_false_93_1.0.jpg,2o2avu,27.75
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/22rus6/22rus6_X7FbU92_305_70_false_55_1.12.jpg,22rus6,43.76
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/22rus6/22rus6_X7FbU92_245_70_false_55_1.12.jpg,22rus6,35.15
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2he4zs/2he4zs_xzBgqt0_220_69_false_205_0.75.jpg,2he4zs,32.48
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2he4zs/2he4zs_PFs3OyO_330_69_false_205_0.75.jpg,2he4zs,48.73
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3bk53b/3bk53b_dn6FEFE_182_70_false_54_1.89.jpg,3bk53b,26.11
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3bk53b/3bk53b_dn6FEFE_162_70_false_54_1.89.jpg,3bk53b,23.24
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1mj345/1mj345_iFXKXTT_300_74_false_95_1.33.jpg,1mj345,38.51
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1mj345/1mj345_ZAytVMl_215_74_false_95_1.33.jpg,1mj345,27.6
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xq9li/2xq9li_ddV3PRr_285_71_false_2_0.75.jpg,2xq9li,39.75
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xq9li/2xq9li_zdV3PRr_285_71_false_2_0.75.jpg,2xq9li,39.75
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3b5zf1/3b5zf1_dSm10yu_325_70_true_378_1.33.jpg,3b5zf1,46.63
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3b5zf1/3b5zf1_dSm10yu_265_70_true_378_1.33.jpg,3b5zf1,38.02
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2fxsz5/2fxsz5_bnWwumt_185_75_false_79_1.17.jpg,2fxsz5,23.12
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2fxsz5/2fxsz5_bnWwumt_225_75_false_79_1.17.jpg,2fxsz5,28.12
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4e94ig/4e94ig_op1nbvM_320_75_false_127_1.3.jpg,4e94ig,39.99
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4e94ig/4e94ig_op1nbvM_250_75_false_127_1.3.jpg,4e94ig,31.24
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1mgd2f/1mgd2f_oBrBBED_251_69_false_66_0.75.jpg,1mgd2f,37.06
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1mgd2f/1mgd2f_zsWdEAV_198_69_false_66_0.75.jpg,1mgd2f,29.24
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1ygvyj/1ygvyj_BszbubI_284_71_false_108_1.0.jpg,1ygvyj,39.61
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1ygvyj/1ygvyj_BszbubI_180_71_false_108_1.0.jpg,1ygvyj,25.1
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1zo2z6/1zo2z6_4gSFpmU_206_67_false_74_0.68.jpg,1zo2z6,32.26
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1zo2z6/1zo2z6_4gSFpmU_220_67_false_74_0.68.jpg,1zo2z6,34.45
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1swix7/1swix7_zDZsGR4_295_67_true_865_0.92.jpg,1swix7,46.2
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1swix7/1swix7_MDZsGR4_396_67_true_865_0.92.jpg,1swix7,62.02
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4i25no/4i25no_J7htMdh_187_68_true_1269_1.7.jpg,4i25no,28.43
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4i25no/4i25no_J7htMdh_270_68_true_1269_1.7.jpg,4i25no,41.05
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/23huqj/23huqj_traSaut_173_71_false_45_1.0.jpg,23huqj,24.13
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/23huqj/23huqj_traSaut_168_71_false_45_1.0.jpg,23huqj,23.43
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4nics1/4nics1_0yL0qHY_165_67_true_1415_0.46.jpg,4nics1,25.84
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4nics1/4nics1_7AZQzZJ_205_67_true_1415_0.46.jpg,4nics1,32.1
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3y1cos/3y1cos_waJxqY0_175_72_false_83_1.0.jpg,3y1cos,23.73
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3y1cos/3y1cos_waJxqY0_195_72_false_83_1.0.jpg,3y1cos,26.44
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4oeufj/4oeufj_vyXGp9k_196_76_false_47_1.64.jpg,4oeufj,23.86
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4oeufj/4oeufj_vyXGp9k_210_76_false_47_1.64.jpg,4oeufj,25.56
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/19bapm/19bapm_U19DYsF_188_66_true_3_0.75.jpg,19bapm,30.34
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/19bapm/19bapm_x19DYsF_188_66_true_3_0.75.jpg,19bapm,30.34
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3ic23b/3ic23b_o7MIbhG_223_71_false_97_0.75.jpg,3ic23b,31.1
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3ic23b/3ic23b_xJqitSY_300_71_false_97_0.75.jpg,3ic23b,41.84
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4hy9ew/4hy9ew_JRtRPuA_196_66_false_1332_1.0.jpg,4hy9ew,31.63
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4hy9ew/4hy9ew_JRtRPuA_127_66_false_1332_1.0.jpg,4hy9ew,20.5
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4efi27/4efi27_wHMcn1p_260_71_false_70_1.0.jpg,4efi27,36.26
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4efi27/4efi27_wHMcn1p_200_71_false_70_1.0.jpg,4efi27,27.89
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/39cctv/39cctv_AxRCcuZ_131_65_true_78_1.0.jpg,39cctv,21.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/39cctv/39cctv_AxRCcuZ_154_65_true_78_1.0.jpg,39cctv,25.62
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4b7gjg/4b7gjg_x08kG4U_320_71_false_616_0.93.jpg,4b7gjg,44.63
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4b7gjg/4b7gjg_x08kG4U_212_71_false_616_0.93.jpg,4b7gjg,29.56
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1oic81/1oic81_ZZV1Bf4_154_64_true_352_0.57.jpg,1oic81,26.43
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1oic81/1oic81_zuV1Bf4_166_64_true_352_0.57.jpg,1oic81,28.49
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4kwhf3/4kwhf3_TNPoZoB_167_62_true_395_1.33.jpg,4kwhf3,30.54
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4kwhf3/4kwhf3_ZSrWUMc_217_62_true_395_1.33.jpg,4kwhf3,39.69
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/19fynq/19fynq_cW2H7BV_172_70_false_2_0.75.jpg,19fynq,24.68
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/19fynq/19fynq_SW2H7BV_172_70_false_2_0.75.jpg,19fynq,24.68
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2304rv/2304rv_j5SUCpz_194_67_false_35_1.0.jpg,2304rv,30.38
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2304rv/2304rv_j5SUCpz_256_67_false_35_1.0.jpg,2304rv,40.09
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4cmobe/4cmobe_TlTV43R_185_75_false_121_1.0.jpg,4cmobe,23.12
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4cmobe/4cmobe_TlTV43R_200_75_false_121_1.0.jpg,4cmobe,25.0
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1r7zcf/1r7zcf_1tbfC7s_200_72_false_66_0.99.jpg,1r7zcf,27.12
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1r7zcf/1r7zcf_77B7yLo_181_72_false_66_0.99.jpg,1r7zcf,24.55
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/27eoch/27eoch_hjqJGpd_186_68_false_1_0.39.jpg,27eoch,28.28
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/27eoch/27eoch_QjqJGpd_186_68_false_1_0.39.jpg,27eoch,28.28
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/47ca00/47ca00_qZW2zRi_311_68_false_88_0.5.jpg,47ca00,47.28
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/47ca00/47ca00_RchZXfq_189_68_false_88_0.5.jpg,47ca00,28.73
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xo84z/2xo84z_zHMxtiD_147_68_false_1_0.46.jpg,2xo84z,22.35
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xo84z/2xo84z_HHMxtiD_147_68_false_1_0.46.jpg,2xo84z,22.35
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/23b2c3/23b2c3_NiJujYg_201_68_true_136_1.33.jpg,23b2c3,30.56
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/23b2c3/23b2c3_NiJujYg_242_68_true_136_1.33.jpg,23b2c3,36.79
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4fkjzj/4fkjzj_x3bR4yJ_185_71_false_442_1.0.jpg,4fkjzj,25.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4fkjzj/4fkjzj_x3bR4yJ_255_71_false_442_1.0.jpg,4fkjzj,35.56
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/42c6be/42c6be_Z0V9Fqt_196_72_false_160_1.0.jpg,42c6be,26.58
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/42c6be/42c6be_Z0V9Fqt_210_72_false_160_1.0.jpg,42c6be,28.48
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/22ddrh/22ddrh_koMB9Tw_180_70_false_69_1.7.jpg,22ddrh,25.82
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/22ddrh/22ddrh_koMB9Tw_225_70_false_69_1.7.jpg,22ddrh,32.28
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1fymxd/1fymxd_GdsGbFYh_370_69_false_67_0.75.jpg,1fymxd,54.63
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1fymxd/1fymxd_Uefa8yK_265_69_false_67_0.75.jpg,1fymxd,39.13
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xmyrm/2xmyrm_h6TUe6J_115_69_false_2_0.75.jpg,2xmyrm,16.98
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xmyrm/2xmyrm_z6TUe6J_115_69_false_2_0.75.jpg,2xmyrm,16.98
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/26cf4v/26cf4v_kLU9EVH_193_69_false_2_0.75.jpg,26cf4v,28.5
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/26cf4v/26cf4v_MLU9EVH_193_69_false_2_0.75.jpg,26cf4v,28.5
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1oc6uw/1oc6uw_UCN3IqS_154_67_true_230_1.0.jpg,1oc6uw,24.12
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1oc6uw/1oc6uw_UCN3IqS_187_67_true_230_1.0.jpg,1oc6uw,29.29
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/34qtw6/34qtw6_wvPDvap_169_64_true_1100_1.0.jpg,34qtw6,29.01
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/34qtw6/34qtw6_wvPDvap_244_64_true_1100_1.0.jpg,34qtw6,41.88
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/261he2/261he2_6dsjE2i_307_75_false_275_1.0.jpg,261he2,38.37
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/261he2/261he2_6dsjE2i_243_75_false_275_1.0.jpg,261he2,30.37
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1ns7sf/1ns7sf_mGdPmUC_233_66_true_762_1.0.jpg,1ns7sf,37.6
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1ns7sf/1ns7sf_mGdPmUC_177_66_true_762_1.0.jpg,1ns7sf,28.57
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3dsfba/3dsfba_UVHwGFm_233_65_true_339_0.87.jpg,3dsfba,38.77
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3dsfba/3dsfba_UVHwGFm_183_65_true_339_0.87.jpg,3dsfba,30.45
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/14ff7h/14ff7h_mSOMW_230_72_false_75_1.03.jpg,14ff7h,31.19
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/14ff7h/14ff7h_mSOMW_185_72_false_75_1.03.jpg,14ff7h,25.09
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ki6jo/2ki6jo_6wGreun_135_62_true_424_1.13.jpg,2ki6jo,24.69
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ki6jo/2ki6jo_6wGreun_165_62_true_424_1.13.jpg,2ki6jo,30.18
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1nc30i/1nc30i_fDkBlb3_195_64_true_955_1.0.jpg,1nc30i,33.47
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1nc30i/1nc30i_ZDkBlb3_150_64_true_955_1.0.jpg,1nc30i,25.74
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3ds5uc/3ds5uc_807ouFe_222_70_false_16_2.27.jpg,3ds5uc,31.85
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3ds5uc/3ds5uc_807ouFe_168_70_false_16_2.27.jpg,3ds5uc,24.1
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2lbbdz/2lbbdz_2sxRqeF_155_68_false_44_0.75.jpg,2lbbdz,23.57
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2lbbdz/2lbbdz_DCQ1RzS_165_68_false_44_0.75.jpg,2lbbdz,25.09
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2gzpo7/2gzpo7_eAbRed8_150_62_true_2512_1.0.jpg,2gzpo7,27.43
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2gzpo7/2gzpo7_eAbRed8_160_62_true_2512_1.0.jpg,2gzpo7,29.26
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2uw1oh/2uw1oh_Sm7lpfd_160_63_true_138_0.75.jpg,2uw1oh,28.34
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2uw1oh/2uw1oh_kXVtdS3_190_63_true_138_0.75.jpg,2uw1oh,33.65
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3h4ixi/3h4ixi_r5OYy9m_236_62_true_203_1.0.jpg,3h4ixi,43.16
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3h4ixi/3h4ixi_r5OYy9m_186_62_true_203_1.0.jpg,3h4ixi,34.02
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3blabc/3blabc_2NnO5Nv_245_72_true_284_1.0.jpg,3blabc,33.22
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3blabc/3blabc_2NnO5Nv_205_72_true_284_1.0.jpg,3blabc,27.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1jh5zk/1jh5zk_z3qfIlH_196_72_false_103_0.95.jpg,1jh5zk,26.58
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1jh5zk/1jh5zk_I3qfIlH_298_72_false_103_0.95.jpg,1jh5zk,40.41
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4kxvdy/4kxvdy_BAyBrbq_168_64_true_371_1.0.jpg,4kxvdy,28.83
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4kxvdy/4kxvdy_BAyBrbq_230_64_true_371_1.0.jpg,4kxvdy,39.48
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1flaru/1flaru_X76dh6p_228_71_true_69_0.98.jpg,1flaru,31.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1flaru/1flaru_z76dh6p_199_71_true_69_0.98.jpg,1flaru,27.75
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/24wsdl/24wsdl_9ECS43D_286_71_false_458_1.0.jpg,24wsdl,39.88
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/24wsdl/24wsdl_9ECS43D_186_71_false_458_1.0.jpg,24wsdl,25.94
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1qwlke/1qwlke_2ojO3qe_170_70_false_80_1.12.jpg,1qwlke,24.39
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1qwlke/1qwlke_2ojO3qe_158_70_false_80_1.12.jpg,1qwlke,22.67
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1nqk3s/1nqk3s_wD8aReT_141_61_true_3_0.75.jpg,1nqk3s,26.64
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1nqk3s/1nqk3s_i30pRU7_141_61_true_3_0.75.jpg,1nqk3s,26.64
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/38j5sm/38j5sm_K0QoMra_285_73_false_55_0.56.jpg,38j5sm,37.6
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/38j5sm/38j5sm_lBgiDoj_300_73_false_55_0.56.jpg,38j5sm,39.58
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2iih8l/2iih8l_ivL7N8d_320_70_false_352_1.07.jpg,2iih8l,45.91
